Report Name: LNDEMO_EQ_ASIA_ESG_ATTR_BRINSON,,,,,,,,,,,,,,
Portfolio: LPDEMO_ASIA_ESG,,,,,,,,,,,,,,
Benchmark: MXAP,,,,,,,,,,,,,,
Run Date: 07/22/2020,,,,,,,,,,,,,,
Period: 12/31/2019 - 07/21/2020,,,,,,,,,,,,,,
Base Currency: USD,,,,,,,,,,,,,,
Classification: BICS Sector,,,,,,,,,,,,,,
Level,Name,Avg % Wgt[P],Avg % Wgt[B],Avg % Wgt[D],CTR[P],CTR[B],CTR[D],Tot Rtn[P],Tot Rtn[B],Tot Rtn[D],Tot Attr,Alloc,Selec,Curr
2,042660 KS,,0.00727953,-0.00727953,,-0.00156606,0.00156606,,-15.58211893,15.58211893,0.00091895,,0.00069467,0.00022428
2,047040 KS,,0.00637536,-0.00637536,,-0.00234441,0.00234441,,-27.28055505,27.28055505,0.00200398,,0.00175978,0.0002442
2,047810 KS,,0.01719345,-0.01719345,,-0.00674152,0.00674152,,-29.96090626,29.96090626,0.00634731,,0.00572783,0.00061948
2,086280 KS,,0.01958841,-0.01958841,,-0.00478099,0.00478099,,-17.62707758,17.62707758,0.00328153,,0.00251266,0.00076888
2,1038 HK,,0.04427152,-0.04427152,,-0.01475623,0.01475623,,-25.66623209,25.66623209,0.01255522,,0.01279328,-0.00023805
2,1101 TT,,0.07562729,-0.07562729,,0.00428254,-0.00428254,,6.03922827,-6.03922827,-0.00805499,,-0.00681934,-0.00123565
2,1102 TT,,0.03537218,-0.03537218,,-0.00051069,0.00051069,,-1.44997907,1.44997907,-0.00088666,,-0.0003231,-0.00056355
2,1138 HK,,0.00677253,-0.00677253,,0.00046995,-0.00046995,,6.61908297,-6.61908297,-0.00046036,,-0.00042772,-0.00003264
2,1157 HK,,0.01225082,-0.01225082,,0.00374953,-0.00374953,,32.70440848,-32.70440848,-0.00496439,,-0.00489727,-0.00006711
2,1186 HK,,0.02236937,-0.02236937,,-0.0052352,0.0052352,,-19.99193914,19.99193914,0.00461061,,0.00474548,-0.00013487
2,1313 HK,,0.03358322,-0.03358322,,0.0031282,-0.0031282,,9.34327685,-9.34327685,-0.00478257,,-0.00460236,-0.00018021
2,1590 TT,,0.02257165,-0.02257165,,0.00515237,-0.00515237,,24.30334671,-24.30334671,-0.00649793,,-0.00608904,-0.00040889
2,1618 HK,,0.00451516,-0.00451516,,-0.00227034,0.00227034,,-31.06762261,31.06762261,0.00187583,,0.00191101,-0.00003518
2,1766 HK,,0.02705058,-0.02705058,,-0.01181131,0.01181131,,-32.03771287,32.03771287,0.01085442,,0.01101708,-0.00016266
2,1800 HK,,0.03332158,-0.03332158,,-0.00920651,0.00920651,,-22.18696983,22.18696983,0.00820294,,0.00841405,-0.00021111
2,1801 JP,,0.07610981,-0.07610981,,-0.01048537,0.01048537,,-12.90470632,12.90470632,0.00799534,,0.00908488,-0.00108954
2,1802 JP,,0.0682462,-0.0682462,,-0.0124036,0.0124036,,-16.51605885,16.51605885,0.00997502,,0.01120647,-0.00123145
2,1803 JP,,0.05481817,-0.05481817,,-0.01316606,0.01316606,,-21.90630402,21.90630402,0.01172797,,0.01260885,-0.00088088
2,1812 JP,,0.05556104,-0.05556104,,-0.00545473,0.00545473,,-11.17390221,11.17390221,0.00448664,,0.00526553,-0.00077889
2,1882 HK,,0.01443745,-0.01443745,,0.00007607,-0.00007607,,-0.08675643,0.08675643,-0.00078133,,-0.00070169,-0.00007965
2,1919 HK,,0.0089852,-0.0089852,,-0.0013024,0.0013024,,-8.69678295,8.69678295,0.0005727,,0.00062357,-0.00005087
2,1963 JP,,0.02705734,-0.02705734,,-0.0124649,0.0124649,,-32.99982536,32.99982536,0.0116877,,0.01227887,-0.00059117
2,2009 HK,,0.00496215,-0.00496215,,-0.00207724,0.00207724,,-26.86443111,26.86443111,0.00157653,,0.00161492,-0.00003839
2,2018 HK,,0.04975461,-0.04975461,,-0.01180079,0.01180079,,-15.73306285,15.73306285,0.00803862,,0.00831989,-0.00028127
2,2049 TT,,0.02437818,-0.02437818,,0.00232414,-0.00232414,,11.50748244,-11.50748244,-0.0041831,,-0.0037506,-0.0004325
2,2128 HK,,0.01659416,-0.01659416,,0.0060196,-0.0060196,,49.36968811,-49.36968811,-0.00879689,,-0.00871266,-0.00008423
2,2208 HK,,0.00828703,-0.00828703,,-0.00188911,0.00188911,,-19.75772398,19.75772398,0.00169675,,0.00174164,-0.00004489
2,2308 TT,,0.10303668,-0.10303668,,0.0292612,-0.0292612,,28.32677509,-28.32677509,-0.03875453,,-0.03690829,-0.00184624
2,2314 HK,,0.0092972,-0.0092972,,-0.00214197,0.00214197,,-17.32842792,17.32842792,0.00156388,,0.0016172,-0.00005331
2,2317 TT,,0.36565474,-0.36565474,,-0.02032306,0.02032306,,-4.42973358,4.42973358,0.00234457,,0.00816451,-0.00581994
2,2327 TT,,0.03844377,-0.03844377,,-0.00282928,0.00282928,,-6.69906406,6.69906406,0.00089232,,0.00159934,-0.00070702
2,2347 TT,,0.01933877,-0.01933877,,0.00498811,-0.00498811,,26.32331425,-26.32331425,-0.00591227,,-0.00556341,-0.00034886
2,2357 HK,,0.01200507,-0.01200507,,0.00364015,-0.00364015,,31.21106118,-31.21106118,-0.004814,,-0.00474884,-0.00006516
2,2371 TT,,0.01416595,-0.01416595,,0.00046437,-0.00046437,,2.70135658,-2.70135658,-0.00095779,,-0.00071488,-0.00024291
2,2377 TT,,0.02386207,-0.02386207,,0.01174105,-0.01174105,,55.47350694,-55.47350694,-0.01412999,,-0.01368795,-0.00044204
2,2382 HK,,0.12177571,-0.12177571,,0.00429844,-0.00429844,,5.10989,-5.10989,-0.01403317,,-0.01336297,-0.00067019
2,2409 TT,,0.02798511,-0.02798511,,-0.00109754,0.00109754,,-0.29205102,0.29205102,-0.00156881,,-0.00110982,-0.00045899
2,241560 KS,,0.01185297,-0.01185297,,-0.0037931,0.0037931,,-22.42120643,22.42120643,0.0029121,,0.00246697,0.00044513
2,2474 TT,,0.05495497,-0.05495497,,0.00018705,-0.00018705,,0.83615449,-0.83615449,-0.00273608,,-0.00182608,-0.00091
2,2492 TT,,0.02314961,-0.02314961,,-0.00630291,0.00630291,,-23.80705783,23.80705783,0.00577331,,0.0061757,-0.0004024
2,2603 TT,,0.00966708,-0.00966708,,-0.00119139,0.00119139,,-10.16366043,10.16366043,0.00077774,,0.00093166,-0.00015392
2,2633 TT,,0.02509772,-0.02509772,,-0.00069596,0.00069596,,-4.34199375,4.34199375,0.00005488,,0.00048586,-0.00043099
2,2727 HK,,0.00870405,-0.00870405,,-0.00058706,0.00058706,,-5.75408345,5.75408345,0.00028472,,0.00033195,-0.00004723
2,285 HK,,0.01543142,-0.01543142,,0.00770948,-0.00770948,,57.0475071,-57.0475071,-0.00965048,,-0.00957737,-0.00007311
2,300014 C2,,0.00625536,-0.00625536,,0.00414106,-0.00414106,,102.0956527,-102.0956527,-0.00538106,,-0.00539024,0.00000918
2,300024 C2,,0.0021011,-0.0021011,,-0.00003118,0.00003118,,4.22390866,-4.22390866,-0.00015794,,-0.00017758,0.00001965
2,300070 C2,,0.00271173,-0.00271173,,0.00046056,-0.00046056,,29.63081924,-29.63081924,-0.0007634,,-0.00079579,0.00003239
2,300088 C2,,0.0006033,-0.0006033,,0.00056807,-0.00056807,,28.25308657,-28.25308657,-0.00051704,,-0.00046704,-0.00005
2,300124 C2,,0.00508509,-0.00508509,,0.00335901,-0.00335901,,70.71842434,-70.71842434,-0.00410771,,-0.0041062,-0.00000151
2,300207 C2,,0.0026974,-0.0026974,,0.00028836,-0.00028836,,18.08725554,-18.08725554,-0.00075275,,-0.00076442,0.00001168
2,300316 C2,,0.0007038,-0.0007038,,0.00045683,-0.00045683,,18.55818231,-18.55818231,-0.00035842,,-0.00029954,-0.00005888
2,300408 C2,,0.00365902,-0.00365902,,0.00072588,-0.00072588,,26.49055679,-26.49055679,-0.00122405,,-0.00124124,0.00001719
2,300433 C2,,0.00542376,-0.00542376,,0.00437903,-0.00437903,,124.6581136,-124.6581136,-0.00570107,,-0.00570499,0.00000393
2,300450 C2,,0.00365014,-0.00365014,,0.00018937,-0.00018937,,12.26578843,-12.26578843,-0.00066394,,-0.00067952,0.00001558
2,300699 C2,,0.00262351,-0.00262351,,0.00131738,-0.00131738,,61.72437568,-61.72437568,-0.00160236,,-0.00161203,0.00000966
2,300750 C2,,0.02965105,-0.02965105,,0.01897262,-0.01897262,,94.05433713,-94.05433713,-0.02397371,,-0.02408395,0.00011024
2,3008 TT,,0.15665107,-0.15665107,,-0.03114726,0.03114726,,-16.78283474,16.78283474,0.02534754,,0.02794677,-0.00259923
2,3311 HK,,0.01678463,-0.01678463,,-0.00581316,0.00581316,,-27.94924229,27.94924229,0.00532552,,0.00541422,-0.00008871
2,3323 HK,,0.04850537,-0.04850537,,0.0085535,-0.0085535,,17.75503012,-17.75503012,-0.0113346,,-0.01107532,-0.00025927
2,3702 TT,,0.02164826,-0.02164826,,0.00308451,-0.00308451,,14.87183656,-14.87183656,-0.0044087,,-0.00402357,-0.00038513
2,3898 HK,,0.01939164,-0.01939164,,0.00093258,-0.00093258,,9.1126248,-9.1126248,-0.00293625,,-0.00283622,-0.00010002
2,390 HK,,0.02361449,-0.02361449,,-0.00321324,0.00321324,,-12.63801942,12.63801942,0.00277598,,0.00290315,-0.00012717
2,3969 HK,,0.00809102,-0.00809102,,-0.00080811,0.00080811,,-8.87586575,8.87586575,0.00051766,,0.00056441,-0.00004675
2,4185 JP,0.56002628,0.03929605,0.52073023,0.08810343,0.00596372,0.08213971,13.73189797,13.73189797,0,0.08798314,,0.07882251,0.00916064
2,4938 TT,,0.04596648,-0.04596648,,-0.0002383,0.0002383,,-2.57540693,2.57540693,-0.0011368,,-0.00029308,-0.00084372
2,4958 TT,,0.02390942,-0.02390942,,0.00006154,-0.00006154,,-1.89496353,1.89496353,-0.00150417,,-0.00104283,-0.00046135
2,5201 JP,,0.05813479,-0.05813479,,-0.00993409,0.00993409,,-14.52057521,14.52057521,0.00732675,,0.00825262,-0.00092587
2,5233 JP,,0.03021806,-0.03021806,,-0.00818582,0.00818582,,-22.4557903,22.4557903,0.00728133,,0.00787793,-0.00059659
2,5332 JP,,0.05911382,-0.05911382,,-0.00407736,0.00407736,,-7.31446249,7.31446249,0.00171131,,0.00263463,-0.00092331
2,5463 JP,,0.0155259,-0.0155259,,-0.00088393,0.00088393,,-8.20546736,8.20546736,0.00072625,,0.00086865,-0.0001424
2,552 HK,,0.01884925,-0.01884925,,-0.00153502,0.00153502,,-6.11353195,6.11353195,0.00070351,,0.00080813,-0.00010462
2,586 HK,,0.08215731,-0.08215731,,0.00166065,-0.00166065,,3.91814531,-3.91814531,-0.00556294,,-0.00511601,-0.00044693
2,5901 JP,,0.01584321,-0.01584321,,-0.01106936,0.01106936,,-38.50994926,38.50994926,0.00869158,,0.00907243,-0.00038084
2,5938 JP,,0.04150363,-0.04150363,,-0.00754636,0.00754636,,-15.94208464,15.94208464,0.00561947,,0.00641047,-0.000791
2,5947 JP,,0.02867502,-0.02867502,,0.00277917,-0.00277917,,5.90227359,-5.90227359,-0.00282306,,-0.00253892,-0.00028414
2,598 HK,,0.00457723,-0.00457723,,-0.0030791,0.0030791,,-39.30482494,39.30482494,0.00268269,,0.00271594,-0.00003325
2,600004 C1,,0.00296775,-0.00296775,,-0.00049561,0.00049561,,-14.89795831,14.89795831,0.00041405,,0.00040594,0.00000812
2,600009 C1,,0.00631745,-0.00631745,,-0.00054013,0.00054013,,-7.68536254,7.68536254,0.00034147,,0.0003155,0.00002596
2,600026 C1,,0.00208976,-0.00208976,,0.00042599,-0.00042599,,20.85975765,-20.85975765,-0.00034276,,-0.00035253,0.00000976
2,600031 C1,,0.0144556,-0.0144556,,0.00456297,-0.00456297,,33.53945824,-33.53945824,-0.00552835,,-0.00556767,0.00003932
2,600038 C1,,0.00241739,-0.00241739,,0.00010939,-0.00010939,,5.44493398,-5.44493398,-0.00024993,,-0.00026683,0.00001691
2,600068 C1,,0.00279307,-0.00279307,,0.00008761,-0.00008761,,4.81818367,-4.81818367,-0.00024593,,-0.00026643,0.00002049
2,600089 C1,,0.00248112,-0.00248112,,0.00050701,-0.00050701,,25.89685807,-25.89685807,-0.00066099,,-0.00069045,0.00002946
2,600153 C1,,0.00224301,-0.00224301,,0.00038923,-0.00038923,,17.94912835,-17.94912835,-0.00053387,,-0.00054323,0.00000936
2,600167 C1,,0.00050164,-0.00050164,,-0.00010936,0.00010936,,-5.53540134,5.53540134,0.00027679,,0.00031821,-0.00004142
2,600170 C1,,0.00273206,-0.00273206,,-0.00021957,0.00021957,,-5.63247958,5.63247958,0.00008848,,0.00006918,0.0000193
2,600176 C1,,0.003075,-0.003075,,0.00028453,-0.00028453,,10.53772578,-10.53772578,-0.00058872,,-0.00060171,0.00001299
2,600183 C1,,0.00607627,-0.00607627,,0.00156943,-0.00156943,,44.33292726,-44.33292726,-0.00222028,,-0.00227117,0.00005089
2,600260 C1,,0.0013217,-0.0013217,,0.00004333,-0.00004333,,4.73742507,-4.73742507,-0.00009642,,-0.00010778,0.00001137
2,600372 C1,,0.00192016,-0.00192016,,0.00036275,-0.00036275,,21.70180691,-21.70180691,-0.00054693,,-0.00055854,0.00001161
2,600406 C1,,0.00873056,-0.00873056,,0.00062341,-0.00062341,,9.52412375,-9.52412375,-0.00124027,,-0.00129931,0.00005904
2,6005 JP,,0.00967761,-0.00967761,,-0.00237003,0.00237003,,-5.90552258,5.90552258,0.0054045,,0.00563487,-0.00023037
2,600500 C1,,0.00104149,-0.00104149,,-0.00017562,0.00017562,,-8.77121902,8.77121902,0.00000533,,-0.00003068,0.00003601
2,600516 C1,,0.00250502,-0.00250502,,-0.00064694,0.00064694,,-19.38654164,19.38654164,0.00052763,,0.00051201,0.00001562
2,600528 C1,,0.00172192,-0.00172192,,-0.000637,0.000637,,-25.63590657,25.63590657,0.00047301,,0.00042926,0.00004376
2,600567 C1,,0.00105225,-0.00105225,,-0.00042028,0.00042028,,-24.75499011,24.75499011,0.00030325,,0.00026771,0.00003554
2,600582 C1,,0.00090525,-0.00090525,,-0.00017245,0.00017245,,-11.37966657,11.37966657,0.00004733,,0.00001468,0.00003265
2,600585 C1,,0.02084343,-0.02084343,,0.00301803,-0.00301803,,14.76495641,-14.76495641,-0.00402231,,-0.00411891,0.0000966
2,600667 C1,,0.00057927,-0.00057927,,0.00031667,-0.00031667,,15.10615544,-15.10615544,-0.00022071,,-0.00017257,-0.00004815
2,600745 C1,,0.00734695,-0.00734695,,0.00021069,-0.00021069,,5.52752892,-5.52752892,0.00028768,,0.0002499,0.00003777
2,600760 C1,,0.00306261,-0.00306261,,0.0029936,-0.0029936,,92.65551032,-92.65551032,-0.00359101,,-0.00358125,-0.00000976
2,600801 C1,,0.00315808,-0.00315808,,0.00018907,-0.00018907,,5.49936339,-5.49936339,-0.00031997,,-0.00033371,0.00001374
2,600820 C1,,0.0017121,-0.0017121,,0.00008059,-0.00008059,,5.29472476,-5.29472476,-0.00015973,,-0.00017064,0.00001091
2,600835 C1,,0.00086072,-0.00086072,,-0.00015115,0.00015115,,-11.75404336,11.75404336,0.00003995,,0.00001041,0.00002954
2,600872 C1,,0.00350337,-0.00350337,,0.002029,-0.002029,,68.44079877,-68.44079877,-0.00232384,,-0.00233419,0.00001035
2,600875 C1,,0.00235872,-0.00235872,,0.00014468,-0.00014468,,9.13692835,-9.13692835,-0.00031861,,-0.00033683,0.00001822
2,600879 C1,,0.00170505,-0.00170505,,0.0002866,-0.0002866,,23.91660856,-23.91660856,-0.00044633,,-0.00045928,0.00001294
2,600885 C1,,0.00237296,-0.00237296,,0.0002816,-0.0002816,,14.98048389,-14.98048389,-0.00051856,,-0.00052452,0.00000596
2,600893 C1,,0.00502529,-0.00502529,,0.00193363,-0.00193363,,47.32091217,-47.32091217,-0.0025037,,-0.00253592,0.00003222
2,600967 C1,,0.00162325,-0.00162325,,0.00015397,-0.00015397,,12.27022516,-12.27022516,-0.00028513,,-0.0002973,0.00001217
2,601006 C1,,0.00997156,-0.00997156,,-0.00158845,0.00158845,,-13.3281312,13.3281312,0.00129251,,0.00121043,0.00008208
2,601100 C1,,0.00528183,-0.00528183,,0.00351627,-0.00351627,,83.87829593,-83.87829593,-0.00401677,,-0.00402043,0.00000366
2,601117 C1,,0.0029072,-0.0029072,,-0.00026443,0.00026443,,-3.60573603,3.60573603,0.00001692,,-0.00000976,0.00002668
2,601138 C1,,0.00654688,-0.00654688,,-0.00083006,0.00083006,,-14.77227556,14.77227556,0.00042807,,0.00044063,-0.00001256
2,601186 C1,,0.01026527,-0.01026527,,-0.00122836,0.00122836,,-8.55299355,8.55299355,0.0007996,,0.00070612,0.00009348
2,601333 C1,,0.00103356,-0.00103356,,-0.00052643,0.00052643,,-30.87034775,30.87034775,0.00042356,,0.00038818,0.00003538
2,601390 C1,,0.01034521,-0.01034521,,-0.00039744,0.00039744,,-3.25085506,3.25085506,0.00011067,,0.00003647,0.0000742
2,601598 C1,,0.00147803,-0.00147803,,-0.00031134,0.00031134,,-15.7568049,15.7568049,0.00024431,,0.00023218,0.00001213
2,601618 C1,,0.00443573,-0.00443573,,0.00021155,-0.00021155,,6.60757653,-6.60757653,-0.00049359,,-0.00052258,0.00002899
2,601668 C1,,0.02090802,-0.02090802,,-0.00122049,0.00122049,,-3.95325322,3.95325322,0.00026754,,0.00013001,0.00013753
2,601669 C1,,0.0048782,-0.0048782,,0.00031004,-0.00031004,,4.68520512,-4.68520512,-0.00071546,,-0.0007335,0.00001804
2,601727 C1,,0.00370815,-0.00370815,,0.00029707,-0.00029707,,10.59959988,-10.59959988,-0.00054744,,-0.00057225,0.00002481
2,601766 C1,,0.01440896,-0.01440896,,-0.00265541,0.00265541,,-15.18686145,15.18686145,0.00221926,,0.00209501,0.00012425
2,601799 C1,,0.00266324,-0.00266324,,0.00102706,-0.00102706,,45.18602632,-45.18602632,-0.00131645,,-0.00132447,0.00000802
2,601800 C1,,0.00248328,-0.00248328,,-0.00006584,0.00006584,,-7.28690677,7.28690677,0.00001831,,0.00003113,-0.00001283
2,601866 C1,,0.00156423,-0.00156423,,-0.000384,0.000384,,-18.08987162,18.08987162,0.00031223,,0.00029954,0.00001269
2,601872 C1,,0.00397022,-0.00397022,,-0.0009176,0.0009176,,-18.03401066,18.03401066,0.00088572,,0.00084477,0.00004095
2,601877 C1,,0.00520839,-0.00520839,,0.00036167,-0.00036167,,9.80094228,-9.80094228,-0.00080739,,-0.00084235,0.00003496
2,601919 C1,,0.00270102,-0.00270102,,-0.00027413,0.00027413,,-17.59878008,17.59878008,0.00013036,,0.0001326,-0.00000224
2,601989 C1,,0.00953299,-0.00953299,,-0.00098431,0.00098431,,-7.24308366,7.24308366,0.0004647,,0.00039306,0.00007164
2,601992 C1,,0.00260973,-0.00260973,,-0.00028101,0.00028101,,-8.47741606,8.47741606,0.00016746,,0.00014887,0.00001859
2,603338 C1,,0.00258248,-0.00258248,,0.00155894,-0.00155894,,68.19899597,-68.19899597,-0.00187292,,-0.00187228,-0.00000063
2,6113 JP,,0.03287438,-0.03287438,,-0.01330858,0.01330858,,-34.82099214,34.82099214,0.01385106,,0.01434082,-0.00048976
2,6146 JP,,0.06826468,-0.06826468,,0.00956974,-0.00956974,,10.87080525,-10.87080525,-0.01239221,,-0.01138597,-0.00100624
2,6268 JP,,0.03532514,-0.03532514,,0.00529843,-0.00529843,,11.62118648,-11.62118648,-0.0067153,,-0.00616723,-0.00054807
2,6273 JP,,0.29256497,-0.29256497,,0.06443575,-0.06443575,,18.46089231,-18.46089231,-0.07162215,,-0.06864858,-0.00297357
2,6301 JP,,0.1992226,-0.1992226,,-0.01742331,0.01742331,,-8.46718836,8.46718836,0.00888645,,0.01329664,-0.00441019
2,6302 JP,,0.02722218,-0.02722218,,-0.00677228,0.00677228,,-21.82333018,21.82333018,0.00642278,,0.00691775,-0.00049497
2,6305 JP,,0.03012219,-0.03012219,,0.00138806,-0.00138806,,2.74972771,-2.74972771,-0.0031869,,-0.00263362,-0.00055327
2,6326 JP,,0.15831963,-0.15831963,,-0.00976457,0.00976457,,-6.14813495,6.14813495,0.00277927,,0.00489522,-0.00211595
2,6367 JP,0.83880326,0.38295178,0.45585148,0.25048031,0.1115158,0.13896451,28.02942124,28.02942124,0,0.11894207,,0.11237038,0.00657168
2,6370 JP,,0.02950359,-0.02950359,,-0.0009514,0.0009514,,-5.03043463,5.03043463,0.00051304,,0.00075188,-0.00023884
2,6383 JP,,0.07740427,-0.07740427,,0.0406502,-0.0406502,,55.9404889,-55.9404889,-0.04552875,,-0.04431748,-0.00121126
2,6415 TT,,0.01176567,-0.01176567,,0.00461732,-0.00461732,,10.54234381,-10.54234381,-0.00238596,,-0.00157998,-0.00080597
2,6448 JP,,0.04393022,-0.04393022,,-0.00623099,0.00623099,,-15.0932971,15.0932971,0.00569838,,0.00637761,-0.00067922
2,6471 JP,,0.0292617,-0.0292617,,-0.0070267,0.0070267,,-21.27481423,21.27481423,0.00658212,,0.0071173,-0.00053518
2,6479 JP,,0.07031186,-0.07031186,,-0.01214735,0.01214735,,-16.06024564,16.06024564,0.00990511,,0.01110811,-0.00120299
2,6481 JP,,0.03203329,-0.03203329,,-0.00068362,0.00068362,,-5.8794486,5.8794486,0.0003952,,0.00092488,-0.00052967
2,6501 JP,,0.35012849,-0.35012849,,-0.09611396,0.09611396,,-22.31997884,22.31997884,0.08459383,,0.09120423,-0.0066104
2,6502 JP,,0.13139597,-0.13139597,,-0.01536839,0.01536839,,-6.46131642,6.46131642,0.00573636,,0.0080087,-0.00227234
2,6503 JP,0.9659645,0.25943359,0.70653091,-0.0202234,-0.00699124,-0.01323217,-4.03303695,-4.03303695,0,0.0068279,,-0.00402939,0.01085729
2,6504 JP,,0.03679686,-0.03679686,,-0.00332389,0.00332389,,-9.36640775,9.36640775,0.00184641,,0.00257096,-0.00072455
2,6506 JP,0.61899634,0.08710973,0.53188661,0.00712107,-0.00018333,0.0073044,-3.72890609,-3.72890609,0,0.01023514,,0.00043323,0.0098019
2,6586 JP,,0.08384391,-0.08384391,,0.00967136,-0.00967136,,11.18203033,-11.18203033,-0.01524628,,-0.01375388,-0.0014924
2,659 HK,,0.01870085,-0.01870085,,-0.00853227,0.00853227,,-34.67252248,34.67252248,0.00805111,,0.00816588,-0.00011477
2,6594 JP,0.35164578,0.29773368,0.0539121,-0.0397123,0.01983035,-0.05954266,7.44994759,7.44994759,0,-0.02233085,,-0.02282159,0.00049074
2,66 HK,0.66691916,0.09210292,0.57481625,-0.08600015,-0.01231898,-0.07368116,-12.78062228,-12.78062228,0,-0.05417108,,-0.0572716,0.00310052
2,6645 JP,0.75130923,0.12231109,0.62899814,0.17429422,0.0272929,0.14700132,19.46911479,19.46911479,0,0.13598439,,0.12587398,0.01011041
2,669 HK,0.80661374,0.12587273,0.680741,0.28253057,0.04330012,0.23923045,37.20528814,37.20528814,0,0.24489744,,0.24172574,0.0031717
2,6762 JP,0.61522894,0.13391373,0.48131521,-0.0597819,-0.01554293,-0.04423897,-9.86212045,-9.86212045,0,-0.01975341,,-0.02955065,0.00979723
2,6770 JP,,0.02408653,-0.02408653,,-0.02403498,0.02403498,,-46.79739136,46.79739136,0.0215667,,0.02200252,-0.00043581
2,6806 JP,0.52642928,0.04025641,0.48617287,-0.05386021,-0.0044937,-0.04936651,-12.48663493,-12.48663493,0,-0.03912325,,-0.04378027,0.00465702
2,6841 JP,,0.03735562,-0.03735562,,-0.00335473,0.00335473,,-8.40625662,8.40625662,0.00098436,,0.00196834,-0.00098398
2,6861 JP,1.44221742,0.72419534,0.71802208,0.35765665,0.17744527,0.18021138,22.45411443,22.45411443,0,0.14320378,,0.13445939,0.00874439
2,694 HK,,0.01395061,-0.01395061,,-0.00471532,0.00471532,,-25.79793785,25.79793785,0.00413607,,0.00421508,-0.000079
2,6952 JP,,0.03607395,-0.03607395,,-0.0041274,0.0041274,,-11.33449845,11.33449845,0.00302726,,0.00363511,-0.00060785
2,6954 JP,0.50772458,0.35655624,0.15116834,0.03881848,0.02192486,0.01689362,5.19513158,5.19513158,0,0.01064589,,0.00768897,0.00295692
2,6971 JP,0.95238213,0.20817152,0.74421062,-0.19200105,-0.04525897,-0.14674208,-18.41492682,-18.41492682,0,-0.09969746,,-0.11283532,0.01313787
2,6981 JP,0.3430879,0.35492874,-0.01184083,0.01966848,0.01654464,0.00312384,2.80068422,2.80068422,0,-0.00500255,,-0.00495356,-0.00004899
2,7011 JP,,0.10059388,-0.10059388,,-0.04608553,0.04608553,,-34.46806286,34.46806286,0.04424122,,0.04586844,-0.00162723
2,7012 JP,,0.02584075,-0.02584075,,-0.0102229,0.0102229,,-30.97714717,30.97714717,0.00976349,,0.0102742,-0.00051071
2,7013 JP,,0.02103082,-0.02103082,,-0.01536561,0.01536561,,-38.37367401,38.37367401,0.01180947,,0.01232685,-0.00051738
2,7731 JP,,0.03409941,-0.03409941,,-0.01236976,0.01236976,,-31.17595861,31.17595861,0.01252619,,0.01302112,-0.00049493
2,7741 JP,0.70776137,0.38593309,0.32182828,0.03995522,0.01972159,0.02023364,4.67064341,4.67064341,0,0.02175465,,0.01715291,0.00460174
2,788 HK,,0.10155303,-0.10155303,,-0.01676239,0.01676239,,-13.7968993,13.7968993,0.01314474,,0.01370044,-0.00055569
2,8036 JP,,0.02733085,-0.02733085,,0.00063465,-0.00063465,,2.35649841,-2.35649841,-0.0123712,,-0.01271065,0.00033945
2,9001 JP,,0.07088399,-0.07088399,,-0.00573017,0.00573017,,-12.1543743,12.1543743,0.00763426,,0.00805962,-0.00042536
2,9005 JP,,0.08633091,-0.08633091,,-0.02926927,0.02926927,,-31.95164001,31.95164001,0.03193798,,0.03255807,-0.00062009
2,9006 JP,,0.04061203,-0.04061203,,-0.00891438,0.00891438,,-23.12759543,23.12759543,0.01043702,,0.01056141,-0.0001244
2,9007 JP,,0.07295533,-0.07295533,,0.0067095,-0.0067095,,3.62731537,-3.62731537,-0.00604479,,-0.00558406,-0.00046073
2,9008 JP,,0.06353914,-0.06353914,,-0.00119861,0.00119861,,-6.56774637,6.56774637,0.00243088,,0.0028704,-0.00043952
2,9009 JP,,0.04557096,-0.04557096,,-0.0132316,0.0132316,,-26.44071973,26.44071973,0.01318657,,0.01378776,-0.00060119
2,9020 JP,,0.26002,-0.26002,,-0.07273684,0.07273684,,-26.43003332,26.43003332,0.07601213,,0.0781748,-0.00216267
2,9021 JP,,0.12120692,-0.12120692,,-0.06097219,0.06097219,,-42.77371016,42.77371016,0.06517392,,0.06649107,-0.00131715
2,9022 JP,0.85390936,0.27048185,0.58342752,-0.2666637,-0.08658015,-0.18008355,-30.23609451,-30.23609451,0,-0.14875408,,-0.15349886,0.00474478
2,9024 JP,,0.02908404,-0.02908404,,-0.01376797,0.01376797,,-38.96184167,38.96184167,0.01457403,,0.01492957,-0.00035554
2,9041 JP,0.50859425,0.09060929,0.41798496,-0.07821816,-0.01435544,-0.06386272,-18.87461059,-18.87461059,0,-0.06209099,,-0.06385341,0.00176241
2,9042 JP,,0.08996755,-0.08996755,,-0.02204533,0.02204533,,-24.78907975,24.78907975,0.0246411,,0.02548367,-0.00084257
2,9045 JP,0.50589016,0.04735736,0.45853279,-0.03151385,-0.00307313,-0.02844072,-10.30500746,-10.30500746,0,-0.02978778,,-0.03313031,0.00334253
2,9048 JP,,0.05910807,-0.05910807,,-0.00479904,0.00479904,,-11.52945115,11.52945115,0.00600992,,0.0063684,-0.00035848
2,9062 JP,,0.04316865,-0.04316865,,-0.00451533,0.00451533,,-10.95433661,10.95433661,0.00353296,,0.00397903,-0.00044608
